Fund,Sector,Country,Percent,Date,ISIN
ICG-Longbow Senior Secured UK Property Debt Inv,Sector Specialist: Debt,Not reported,,,
Impax Environmental Markets,Sector Specialist: Environmental,India,2,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Austria,1,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Belgium,2,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Denmark,3,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Finland,5,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Germany,3,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Ireland,3,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Netherlands,1,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Norway,1,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Portugal,2,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Spain,2,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Sweden,3,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Switzerland,3,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,UK,11,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Hong Kong,6,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Japan,6,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,South Korea,1,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Taiwan,1,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Brazil,1,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Canada,1,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,USA,40,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Cash/Cash Equiv.,2,30/06/2014,GB0031232498
Impax Environmental Markets,Sector Specialist: Environmental,Fixed Interest,0,30/06/2014,GB0031232498
Income & Growth VCT,VCT Generalist,Not reported,,,
Independent Investment Trust,Global,Ireland,2,30/06/2014,GB0000811686
Independent Investment Trust,Global,UK,70,30/06/2014,GB0000811686
Independent Investment Trust,Global,China,5,30/06/2014,GB0000811686
Independent Investment Trust,Global,USA,21,30/06/2014,GB0000811686
Independent Investment Trust,Global,Cash/Cash Equiv.,2,30/06/2014,GB0000811686
India Capital Growth,Country Specialists: Asia Pacific,Not reported,,,
International Biotechnology,Sector Specialist: Biotechnology & Healthcare,Denmark,1,30/06/2014,GB0004559349
International Biotechnology,Sector Specialist: Biotechnology & Healthcare,France,1,30/06/2014,GB0004559349
International Biotechnology,Sector Specialist: Biotechnology & Healthcare,Ireland,5,30/06/2014,GB0004559349
International Biotechnology,Sector Specialist: Biotechnology & Healthcare,Switzerland,1,30/06/2014,GB0004559349
International Biotechnology,Sector Specialist: Biotechnology & Healthcare,UK,5,30/06/2014,GB0004559349
International Biotechnology,Sector Specialist: Biotechnology & Healthcare,USA,96,30/06/2014,GB0004559349
International Biotechnology,Sector Specialist: Biotechnology & Healthcare,Cash/Cash Equiv.,-9,30/06/2014,GB0004559349
International Oil & Gas Technology,Sector Specialist: Commodities & Natural Resources,Not reported,,,
International Public Partnerships,Sector Specialist: Infrastructure,Not reported,,,
Invesco Asia,Asia Pacific - Excluding Japan,India,11.84,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,UK,3.76,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,Australia,9.93,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,China,18.8,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,Hong Kong,14.28,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,Indonesia,3.72,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,Philippines,1.61,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,Singapore,2.74,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,South Korea,20.82,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,Taiwan,10.94,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,Thailand,1.03,30/06/2014,GB0004535307
Invesco Asia,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,0.53,30/06/2014,GB0004535307
Invesco Income Growth,UK Equity Income,UK,99.29,30/06/2014,GB0003585725
Invesco Income Growth,UK Equity Income,Cash/Cash Equiv.,-0.99,30/06/2014,GB0003585725
Invesco Income Growth,UK Equity Income,Fixed Interest,1.7,30/06/2014,GB0003585725
Invesco Perpetual Enhanced Income,Global High Income,UK,0.41,30/06/2014,GB00B05NYM32
Invesco Perpetual Enhanced Income,Global High Income,USA,3.22,30/06/2014,GB00B05NYM32
Invesco Perpetual Enhanced Income,Global High Income,Cash/Cash Equiv.,8.87,30/06/2014,GB00B05NYM32
Invesco Perpetual Enhanced Income,Global High Income,Fixed Interest,87.5,30/06/2014,GB00B05NYM32
Invesco Perpetual Select Balanced Risk,Global,Ireland,29.14,30/06/2014,GB00B1DQ6696
Invesco Perpetual Select Balanced Risk,Global,Cayman Islands,0.27,30/06/2014,GB00B1DQ6696
Invesco Perpetual Select Balanced Risk,Global,Cash/Cash Equiv.,11.32,30/06/2014,GB00B1DQ6696
Invesco Perpetual Select Balanced Risk,Global,Fixed Interest,59.27,30/06/2014,GB00B1DQ6696
Invesco Perpetual Select Global Equity Income,Global Equity Income,France,1.24,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Germany,4.45,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Italy,2.28,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Luxembourg,2.93,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Netherlands,5.63,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Norway,3.19,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Spain,1.93,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Sweden,2.95,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Switzerland,12.38,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,UK,23.32,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Australia,2,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Hong Kong,2.64,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Indonesia,0.97,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Japan,3.47,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Singapore,0.99,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,USA,29.18,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Global Equity Income,Global Equity Income,Cash/Cash Equiv.,0.45,30/06/2014,GB00B1DQ6472
Invesco Perpetual Select Managed Liquidity,Sector Specialist: Liquidity Funds,Ireland,16.64,30/06/2014,GB00B1DQ6704
Invesco Perpetual Select Managed Liquidity,Sector Specialist: Liquidity Funds,UK,82.72,30/06/2014,GB00B1DQ6704
Invesco Perpetual Select Managed Liquidity,Sector Specialist: Liquidity Funds,Cash/Cash Equiv.,0.64,30/06/2014,GB00B1DQ6704
Invesco Perpetual Select UK Equity,UK All Companies,Switzerland,6.34,30/06/2014,GB00B1DPVL60
Invesco Perpetual Select UK Equity,UK All Companies,UK,90.89,30/06/2014,GB00B1DPVL60
Invesco Perpetual Select UK Equity,UK All Companies,USA,4.11,30/06/2014,GB00B1DPVL60
Invesco Perpetual Select UK Equity,UK All Companies,Cash/Cash Equiv.,-1.34,30/06/2014,GB00B1DPVL60
Invesco Perpetual Select UK Equity,UK All Companies,Fixed Interest,0,30/06/2014,GB00B1DPVL60
Invesco Perpetual UK Smaller Companies,UK Smaller Companies,UK,97.31,30/06/2014,GB00B1FL3C76
Invesco Perpetual UK Smaller Companies,UK Smaller Companies,Cash/Cash Equiv.,2.69,30/06/2014,GB00B1FL3C76
Investment Company,UK Equity Income,UK,70.63,30/06/2014,GB0004658257
Investment Company,UK Equity Income,Cash/Cash Equiv.,8.19,30/06/2014,GB0004658257
Investment Company,UK Equity Income,Fixed Interest,21.18,30/06/2014,GB0004658257
Investors Capital A,UK Equity & Bond Income,UK,84.31,30/06/2014,GB00B1N4G299
Investors Capital A,UK Equity & Bond Income,Cash/Cash Equiv.,2.19,30/06/2014,GB00B1N4G299
Investors Capital A,UK Equity & Bond Income,Fixed Interest,13.5,30/06/2014,GB00B1N4G299
Investors Capital B,UK Equity & Bond Income,UK,84.31,30/06/2014,GB00B1N4H594
Investors Capital B,UK Equity & Bond Income,Cash/Cash Equiv.,2.19,30/06/2014,GB00B1N4H594
Investors Capital B,UK Equity & Bond Income,Fixed Interest,13.5,30/06/2014,GB00B1N4H594
Investors Capital Unit,UK Equity & Bond Income,Not reported,,,
Investors In Global Real Estate,Property Securities,Not reported,,,
John Laing Environmental Assets Group,Sector Specialist: Infrastructure - Renewable Energy,Not reported,,,
John Laing Infrastructure,Sector Specialist: Infrastructure,Not reported,,,
JPMorgan American,North America,USA,98,30/06/2014,GB00BKZGVH64
JPMorgan American,North America,Cash/Cash Equiv.,2,30/06/2014,GB00BKZGVH64
JPMorgan Asian,Asia Pacific - Excluding Japan,India,11,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,China,29,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Hong Kong,11,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Indonesia,2,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Malaysia,2,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Philippines,1,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Singapore,3,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,South Korea,19,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Taiwan,15,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Thailand,4,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Cash/Cash Equiv.,3,30/06/2014,GB0001320778
JPMorgan Asian,Asia Pacific - Excluding Japan,Fixed Interest,0,30/06/2014,GB0001320778
JPMorgan Brazil,Country Specialists: Latin America,Brazil,99,30/06/2014,GB00B602HS43
JPMorgan Brazil,Country Specialists: Latin America,Cash/Cash Equiv.,1,30/06/2014,GB00B602HS43
JPMorgan Brazil,Country Specialists: Latin America,Fixed Interest,0,30/06/2014,GB00B602HS43
JPMorgan Chinese,Country Specialists: Asia Pacific,China,52,30/06/2014,GB0003435012
JPMorgan Chinese,Country Specialists: Asia Pacific,Hong Kong,19,30/06/2014,GB0003435012
JPMorgan Chinese,Country Specialists: Asia Pacific,Taiwan,28,30/06/2014,GB0003435012
JPMorgan Chinese,Country Specialists: Asia Pacific,Cash/Cash Equiv.,1,30/06/2014,GB0003435012
JPMorgan Claverhouse,UK Equity Income,UK,99,30/06/2014,GB0003422184
JPMorgan Claverhouse,UK Equity Income,Cash/Cash Equiv.,1,30/06/2014,GB0003422184
JPMorgan Elect Managed Cash,Sector Specialist: Liquidity Funds,Cash/Cash Equiv.,100,30/06/2014,GB0034080092
JPMorgan Elect Managed Cash,Sector Specialist: Liquidity Funds,Fixed Interest,0,30/06/2014,GB0034080092
JPMorgan Elect Managed Growth,Global,European Emerging,3,30/06/2014,GB0008528142
JPMorgan Elect Managed Growth,Global,Other European,10,30/06/2014,GB0008528142
JPMorgan Elect Managed Growth,Global,UK,46,30/06/2014,GB0008528142
JPMorgan Elect Managed Growth,Global,Far East & Pacific Region,3,30/06/2014,GB0008528142
JPMorgan Elect Managed Growth,Global,Japan,5,30/06/2014,GB0008528142
JPMorgan Elect Managed Growth,Global,USA,30,30/06/2014,GB0008528142
JPMorgan Elect Managed Growth,Global,Cash/Cash Equiv.,3,30/06/2014,GB0008528142
JPMorgan Elect Managed Income,UK Equity Income,UK,94,30/06/2014,GB0034080217
JPMorgan Elect Managed Income,UK Equity Income,Cash/Cash Equiv.,1,30/06/2014,GB0034080217
JPMorgan Elect Managed Income,UK Equity Income,Fixed Interest,5,30/06/2014,GB0034080217
JPMorgan Emerging Markets,Global Emerging Markets,South Africa,11,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,India,18,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Poland,1,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Russia,4,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Turkey,3,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,UK,3,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,China,6,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Hong Kong,8,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Indonesia,5,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,South Korea,4,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Taiwan,7,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Thailand,1,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Brazil,16,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Chile,1,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Mexico,7,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Cash/Cash Equiv.,5,30/06/2014,GB0003418950
JPMorgan Emerging Markets,Global Emerging Markets,Fixed Interest,0,30/06/2014,GB0003418950
JPMorgan European Growth,Europe,Austria,1,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Belgium,2,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Denmark,3,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Finland,2,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,France,16,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Germany,18,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Italy,5,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Netherlands,8,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Other Investment Cos,5,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Spain,7,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Sweden,7,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Switzerland,18,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Cash/Cash Equiv.,8,30/06/2014,GB00B18JK166
JPMorgan European Growth,Europe,Fixed Interest,0,30/06/2014,GB00B18JK166
JPMorgan European Income,Europe,Austria,1,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Belgium,3,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Denmark,2,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Finland,6,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,France,16,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Germany,14,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Italy,9,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Luxembourg,1,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Netherlands,6,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Norway,5,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Portugal,1,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Spain,5,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Sweden,11,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Switzerland,15,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Cash/Cash Equiv.,5,30/06/2014,GB00B17XWW44
JPMorgan European Income,Europe,Fixed Interest,0,30/06/2014,GB00B17XWW44
JPMorgan European Smaller Companies,European Smaller Companies,Austria,3,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Belgium,3,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Denmark,3,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Finland,2,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,France,14,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Germany,12,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Greece,4,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Italy,12,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Luxembourg,3,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Netherlands,8,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Norway,3,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Other European,2,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Portugal,2,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Spain,4,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Sweden,16,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,Switzerland,7,30/06/2014,GB0003419693
JPMorgan European Smaller Companies,European Smaller Companies,UK,2,30/06/2014,GB0003419693
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Hungary,1,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Cyprus,2,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,France,8,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Germany,1,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Luxembourg,5,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Netherlands,2,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Other European,4,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Spain,9,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Sweden,3,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,UK,12,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Australia,1,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,China,4,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Singapore,3,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Canada,1,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,USA,38,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Cash/Cash Equiv.,6,30/06/2014,GG00B96SW597
JPMorgan Global Convertibles Income,Sector Specialist: Debt,Fixed Interest,0,30/06/2014,GG00B96SW597
JPMorgan Global Emerging Markets Income,Global Emerging Markets,South Africa,11,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,India,1,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Kazakhstan,1,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Hungary,1,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Poland,2,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Russia,8,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Turkey,5,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,China,10,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Hong Kong,9,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Indonesia,4,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Malaysia,1,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,South Korea,5,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Taiwan,17,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Thailand,5,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Brazil,10,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Mexico,1,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Other Middle East,1,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Saudi Arabia,5,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,United Arab Emirates,1,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Cash/Cash Equiv.,2,30/06/2014,GB00B5ZZY915
JPMorgan Global Emerging Markets Income,Global Emerging Markets,Fixed Interest,0,30/06/2014,GB00B5ZZY915
JPMorgan Income & Capital,Split Capital Trust,UK,98,30/06/2014,GB00B2NBJ068
JPMorgan Income & Capital,Split Capital Trust,Cash/Cash Equiv.,2,30/06/2014,GB00B2NBJ068
JPMorgan Income & Capital,Split Capital Trust,Fixed Interest,0,30/06/2014,GB00B2NBJ068
JPMorgan Income & Capital Pkg Unit,UK Equity Income,Not reported,,,
JPMorgan Income & Growth,Split Capital Trust,Other European,6,30/06/2014,GB00B1G3N007
JPMorgan Income & Growth,Split Capital Trust,UK,89,30/06/2014,GB00B1G3N007
JPMorgan Income & Growth,Split Capital Trust,Cash/Cash Equiv.,1,30/06/2014,GB00B1G3N007
JPMorgan Income & Growth,Split Capital Trust,Fixed Interest,4,30/06/2014,GB00B1G3N007
JPMorgan Income & Growth Pkg Unit,UK Equity Income,Not reported,,,
JPMorgan Indian,Country Specialists: Asia Pacific,India,99,30/06/2014,GB0003450359
JPMorgan Indian,Country Specialists: Asia Pacific,Cash/Cash Equiv.,1,30/06/2014,GB0003450359
JPMorgan Indian,Country Specialists: Asia Pacific,Fixed Interest,0,30/06/2014,GB0003450359
JPMorgan Japan Smaller Companies,Japanese Smaller Companies,Not reported,,,
JPMorgan Japanese,Japan,Japan,95,30/06/2014,GB0001740025
JPMorgan Japanese,Japan,Cash/Cash Equiv.,5,30/06/2014,GB0001740025
JPMorgan Japanese,Japan,Fixed Interest,0,30/06/2014,GB0001740025
JPMorgan Mid Cap,UK All Companies,UK,94,30/06/2014,GB0002357613
JPMorgan Mid Cap,UK All Companies,Cash/Cash Equiv.,6,30/06/2014,GB0002357613
JPMorgan Mid Cap,UK All Companies,Fixed Interest,0,30/06/2014,GB0002357613
JPMorgan Overseas,Global,South Africa,2,30/06/2014,GB0009143271
JPMorgan Overseas,Global,India,2,30/06/2014,GB0009143271
JPMorgan Overseas,Global,European Emerging,1,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Belgium,2,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Finland,6,30/06/2014,GB0009143271
JPMorgan Overseas,Global,France,8,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Germany,4,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Guernsey,3,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Ireland,2,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Netherlands,1,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Other European,0,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Sweden,1,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Switzerland,2,30/06/2014,GB0009143271
JPMorgan Overseas,Global,UK,12,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Hong Kong,1,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Japan,10,30/06/2014,GB0009143271
JPMorgan Overseas,Global,South Korea,1,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Taiwan,1,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Canada,6,30/06/2014,GB0009143271
JPMorgan Overseas,Global,USA,34,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Cash/Cash Equiv.,1,30/06/2014,GB0009143271
JPMorgan Overseas,Global,Fixed Interest,0,30/06/2014,GB0009143271
JPMorgan Private Equity,Split Capital Trust,Not reported,,,
JPMorgan Russian Securities,Country Specialists: Europe,Russia,98,30/06/2014,GB0032164732
JPMorgan Russian Securities,Country Specialists: Europe,Cash/Cash Equiv.,2,30/06/2014,GB0032164732
JPMorgan Russian Securities,Country Specialists: Europe,Fixed Interest,0,30/06/2014,GB0032164732
JPMorgan Senior Secured Loan,Sector Specialist: Debt,Luxembourg,2,30/06/2014,GG00BGCZJW90
JPMorgan Senior Secured Loan,Sector Specialist: Debt,Spain,1,30/06/2014,GG00BGCZJW90
JPMorgan Senior Secured Loan,Sector Specialist: Debt,Mexico,1,30/06/2014,GG00BGCZJW90
JPMorgan Senior Secured Loan,Sector Specialist: Debt,Canada,1,30/06/2014,GG00BGCZJW90
JPMorgan Senior Secured Loan,Sector Specialist: Debt,USA,91,30/06/2014,GG00BGCZJW90
JPMorgan Senior Secured Loan,Sector Specialist: Debt,Cash/Cash Equiv.,4,30/06/2014,GG00BGCZJW90
JPMorgan Senior Secured Loan,Sector Specialist: Debt,Fixed Interest,0,30/06/2014,GG00BGCZJW90
JPMorgan Smaller Companies,UK Smaller Companies,UK,96,30/06/2014,GB0007416000
JPMorgan Smaller Companies,UK Smaller Companies,Cash/Cash Equiv.,4,30/06/2014,GB0007416000
JPMorgan Smaller Companies,UK Smaller Companies,Fixed Interest,0,30/06/2014,GB0007416000
JPMorgan US Smaller Companies,North American Smaller Companies,USA,100,30/06/2014,GB00BJL5F346
Jupiter European Opportunities,Europe,Denmark,16.92,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Finland,0.33,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,France,7.4,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Germany,18.52,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Ireland,1.1,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Italy,0.22,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Luxembourg,0.01,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Netherlands,8.2,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Norway,4.96,30/06/2014,GB0000197722
Jupiter European Opportunities,Europe,Other European,0.13,30/06/2014,GB0000197722
