observation_month,publication_type,source,file_format,download_success,parser_success,fields_available,notes
2021-07,mir,https://www.theaic.co.uk/sites/default/files/2021-08/GEO2107.csv,csv,,,,MIR July 2021
2021-07,mir,https://www.theaic.co.uk/sites/default/files/2021-09/MIR2107.csv,csv,ok,,,MIR July 2021
2021-07,mir,https://www.theaic.co.uk/sites/default/files/2021-08/PC2107.csv,csv,,,,MIR July 2021
2021-07,mir,https://www.theaic.co.uk/sites/default/files/2021-08/PostMIRErrataAdditional2107.csv,csv,ok,,,MIR July 2021
2021-07,mir,https://www.theaic.co.uk/sites/default/files/2021-08/WAR2107.csv,csv,,,,MIR July 2021
2021-07,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endJuly2021.pdf,pdf,,,,Monthly statistics - July 2021
2021-08,keyfacts,https://www.theaic.co.uk/sites/default/files/2021-09/AICIndustryOverview31Aug21.xlsx,xlsx,ok,,,Industry Overview 31 August 2021
2021-08,mir,https://www.theaic.co.uk/sites/default/files/2021-09/CNV2108.csv,csv,,,,MIR August 2021
2021-08,mir,https://www.theaic.co.uk/sites/default/files/2021-09/ERR2108.csv,csv,ok,,,MIR August 2021
2021-08,mir,https://www.theaic.co.uk/sites/default/files/2021-09/GEO2108.csv,csv,,,,MIR August 2021
2021-08,mir,https://www.theaic.co.uk/sites/default/files/2021-09/MIR2108.csv,csv,ok,,,MIR August 2021
2021-08,mir,https://www.theaic.co.uk/sites/default/files/2021-09/PC2108.csv,csv,,,,MIR August 2021
2021-08,mir,https://www.theaic.co.uk/sites/default/files/2021-09/WAR2108.csv,csv,,,,MIR August 2021
2021-08,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endAugust2021.pdf,pdf,,,,Monthly statistics - August 2021
2021-09,keyfacts,https://www.theaic.co.uk/sites/default/files/2021-10/AICIndustryOverview30Sep21.xlsx,xlsx,ok,,,Industry Overview 30 September 2021
2021-09,mir,https://www.theaic.co.uk/sites/default/files/2021-10/CNV2109.csv,csv,,,,MIR September 2021
2021-09,mir,https://www.theaic.co.uk/sites/default/files/2021-10/ERR2109.csv,csv,ok,,,MIR September 2021
2021-09,mir,https://www.theaic.co.uk/sites/default/files/2021-10/GEO2109%20%281%29.csv,csv,,,,MIR September 2021
2021-09,mir,https://www.theaic.co.uk/sites/default/files/2021-10/MIR2109.csv,csv,ok,,,MIR September 2021
2021-09,mir,https://www.theaic.co.uk/sites/default/files/2021-10/PC2109-2110.csv,csv,,,,MIR September 2021
2021-09,mir,https://www.theaic.co.uk/sites/default/files/2021-10/PostMIRErrataAdditional2109.csv,csv,ok,,,MIR September 2021
2021-09,mir,https://www.theaic.co.uk/sites/default/files/2021-10/WAR2109.csv,csv,,,,MIR September 2021
2021-09,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endSeptember2021.pdf,pdf,,,,Monthly statistics - September 2021
2021-10,keyfacts,https://www.theaic.co.uk/sites/default/files/2021-11/AICIndustryOverview31Oct21.xlsx,xlsx,ok,,,Industry Overview 31 October 2021
2021-10,mir,https://www.theaic.co.uk/sites/default/files/2021-11/CNV2110.csv,csv,,,,MIR October 2021
2021-10,mir,https://www.theaic.co.uk/sites/default/files/2021-11/ERR2110.csv,csv,ok,,,MIR October 2021
2021-10,mir,https://www.theaic.co.uk/sites/default/files/2021-11/GEO2110.csv,csv,,,,MIR October 2021
2021-10,mir,https://www.theaic.co.uk/sites/default/files/2021-11/MIR2110.csv,csv,ok,,,MIR October 2021
2021-10,mir,https://www.theaic.co.uk/sites/default/files/2021-11/PC2110.csv,csv,,,,MIR October 2021
2021-10,mir,https://www.theaic.co.uk/sites/default/files/2021-11/PostMIRErrataAdditional2110.csv,csv,ok,,,MIR October 2021
2021-10,mir,https://www.theaic.co.uk/sites/default/files/2021-11/WAR2110.csv,csv,,,,MIR October 2021
2021-10,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endOctober2021.pdf,pdf,,,,Monthly statistics - October 2021
2021-11,keyfacts,https://www.theaic.co.uk/sites/default/files/2021-12/AICIndustryOverview30Nov21.xlsx,xlsx,ok,,,Industry Overview 30 November 2021
2021-11,mir,https://www.theaic.co.uk/sites/default/files/2021-12/CNV2111.csv,csv,,,,MIR November 2021
2021-11,mir,https://www.theaic.co.uk/sites/default/files/2021-12/ERR2111.csv,csv,ok,,,MIR November 2021
2021-11,mir,https://www.theaic.co.uk/sites/default/files/2021-12/GEO2111.csv,csv,,,,MIR November 2021
2021-11,mir,https://www.theaic.co.uk/sites/default/files/2021-12/MIR2111.csv,csv,ok,,,MIR November 2021
2021-11,mir,https://www.theaic.co.uk/sites/default/files/2021-12/PC2111.csv,csv,,,,MIR November 2021
2021-11,mir,https://www.theaic.co.uk/sites/default/files/2021-12/PostMIRErrataAdditional2111.csv,csv,ok,,,MIR November 2021
2021-11,mir,https://www.theaic.co.uk/sites/default/files/2021-12/WAR2111.csv,csv,,,,MIR November 2021
2021-11,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endNovember2021.pdf,pdf,,,,Monthly statistics - November 2021
2021-12,corporate_activity,https://www.theaic.co.uk/sites/default/files/2022-02/AICCorporateActivity2021.xlsx,xlsx,ok,,,Corporate Activity 2021
2021-12,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-01/AICIndustryOverview31Dec21.xlsx,xlsx,ok,,,Industry Overview 31 December 2021
2021-12,mir,https://www.theaic.co.uk/sites/default/files/2022-01/CNV2112.csv,csv,,,,MIR December 2021
2021-12,mir,https://www.theaic.co.uk/sites/default/files/2022-01/ERR2112.csv,csv,ok,,,MIR December 2021
2021-12,mir,https://www.theaic.co.uk/sites/default/files/2022-01/GEO2112.csv,csv,,,,MIR December 2021
2021-12,mir,https://www.theaic.co.uk/sites/default/files/2022-01/MIR2112.csv,csv,ok,,,MIR December 2021
2021-12,mir,https://www.theaic.co.uk/sites/default/files/2022-01/PC2112.csv,csv,,,,MIR December 2021
2021-12,mir,https://www.theaic.co.uk/sites/default/files/2022-01/PostMIRErrataAdditional2112.csv,csv,ok,,,MIR December 2021
2021-12,mir,https://www.theaic.co.uk/sites/default/files/2022-01/WAR2112.csv,csv,,,,MIR December 2021
2021-12,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endDecember2021.pdf,pdf,,,,Monthly statistics - December 2021
2022-01,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-02/AICIndustryOverview31Jan22.xlsx,xlsx,ok,,,Industry Overview 31 January 2022
2022-01,mir,https://www.theaic.co.uk/sites/default/files/2022-02/CNV2201.csv,csv,,,,MIR January 2022
2022-01,mir,https://www.theaic.co.uk/sites/default/files/2022-02/ERR2201.csv,csv,ok,,,MIR January 2022
2022-01,mir,https://www.theaic.co.uk/sites/default/files/2022-02/GEO2201.csv,csv,,,,MIR January 2022
2022-01,mir,https://www.theaic.co.uk/sites/default/files/2022-02/MIR2201.csv,csv,ok,,,MIR January 2022
2022-01,mir,https://www.theaic.co.uk/sites/default/files/2022-02/PC2201.csv,csv,,,,MIR January 2022
2022-01,mir,https://www.theaic.co.uk/sites/default/files/2022-02/PostMIRErrataAdditional2201.csv,csv,ok,,,MIR January 2022
2022-01,mir,https://www.theaic.co.uk/sites/default/files/2022-02/WAR2201.csv,csv,,,,MIR January 2022
2022-01,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endJanuary2022.pdf,pdf,,,,Monthly statistics - January 2022
2022-02,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-03/AICIndustryOverview28Feb22.xlsx,xlsx,ok,,,Industry Overview 28 February 2022
2022-02,mir,https://www.theaic.co.uk/sites/default/files/2022-03/CNV2202_0.csv,csv,,,,MIR February 2022
2022-02,mir,https://www.theaic.co.uk/sites/default/files/2022-03/ERR2202_0.csv,csv,ok,,,MIR February 2022
2022-02,mir,https://www.theaic.co.uk/sites/default/files/2022-03/GEO2202.csv,csv,,,,MIR February 2022
2022-02,mir,https://www.theaic.co.uk/sites/default/files/2022-03/MIR2202.csv,csv,ok,,,MIR February 2022
2022-02,mir,https://www.theaic.co.uk/sites/default/files/2022-03/PC2202.csv,csv,,,,MIR February 2022
2022-02,mir,https://www.theaic.co.uk/sites/default/files/2022-03/PostMIRErrataAdditional2202.csv,csv,ok,,,MIR February 2022
2022-02,mir,https://www.theaic.co.uk/sites/default/files/2022-03/WAR2202.csv,csv,,,,MIR February 2022
2022-02,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endFebruary2022.pdf,pdf,,,,Monthly statistics - February 2022
2022-03,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-04/AICIndustryOverview31Mar22.xlsx,xlsx,ok,,,Industry Overview 31 March 2022
2022-03,mir,https://www.theaic.co.uk/sites/default/files/2022-04/CNV2203.csv,csv,,,,MIR March 2022
2022-03,mir,https://www.theaic.co.uk/sites/default/files/2022-04/ERR2203.csv,csv,ok,,,MIR March 2022
2022-03,mir,https://www.theaic.co.uk/sites/default/files/2022-04/GEO2203.csv,csv,,,,MIR March 2022
2022-03,mir,https://www.theaic.co.uk/sites/default/files/2022-04/MIR2203.csv,csv,ok,,,MIR March 2022
2022-03,mir,https://www.theaic.co.uk/sites/default/files/2022-04/PC2203.csv,csv,,,,MIR March 2022
2022-03,mir,https://www.theaic.co.uk/sites/default/files/2022-04/PostMIRErrataAdditional2203.csv,csv,ok,,,MIR March 2022
2022-03,mir,https://www.theaic.co.uk/sites/default/files/2022-04/WAR2203.csv,csv,,,,MIR March 2022
2022-03,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endMarch2022.pdf,pdf,,,,Monthly statistics - March 2022
2022-04,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-05/AICIndustryOverview30Apr22.xlsx,xlsx,ok,,,Industry Overview 30 April 2022
2022-04,mir,https://www.theaic.co.uk/sites/default/files/2022-05/CNV2204.csv,csv,,,,MIR April 2022
2022-04,mir,https://www.theaic.co.uk/sites/default/files/2022-05/ERR2204.csv,csv,ok,,,MIR April 2022
2022-04,mir,https://www.theaic.co.uk/sites/default/files/2022-05/GEO2204.csv,csv,,,,MIR April 2022
2022-04,mir,https://www.theaic.co.uk/sites/default/files/2022-05/MIR2204.csv,csv,ok,,,MIR April 2022
2022-04,mir,https://www.theaic.co.uk/sites/default/files/2022-05/PC2204.csv,csv,,,,MIR April 2022
2022-04,mir,https://www.theaic.co.uk/sites/default/files/2022-05/PostMIRErrataAdditional2204.csv,csv,ok,,,MIR April 2022
2022-04,mir,https://www.theaic.co.uk/sites/default/files/2022-05/WAR2204.csv,csv,,,,MIR April 2022
2022-04,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endApril2022.pdf,pdf,,,,Monthly statistics - April 2022
2022-05,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-06/AICIndustryOverview31May22.xlsx,xlsx,ok,,,Industry Overview 31 May 2022
2022-05,mir,https://www.theaic.co.uk/sites/default/files/2022-06/CNV2205.csv,csv,,,,MIR May 2022
2022-05,mir,https://www.theaic.co.uk/sites/default/files/2022-06/GEO2205.csv,csv,,,,MIR May 2022
2022-05,mir,https://www.theaic.co.uk/sites/default/files/2022-06/MIR2205.csv,csv,ok,,,MIR May 2022
2022-05,mir,https://www.theaic.co.uk/sites/default/files/2022-06/PC2205.csv,csv,,,,MIR May 2022
2022-05,mir,https://www.theaic.co.uk/sites/default/files/2022-06/PostMIRErrataAdditional2205.csv,csv,ok,,,MIR May 2022
2022-05,mir,https://www.theaic.co.uk/sites/default/files/2022-06/WAR2205.csv,csv,,,,MIR May 2022
2022-05,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICInteractiveStatistics-endMay2022.pdf,pdf,,,,Monthly statistics - May 2022
2022-06,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-07/AICIndustryOverview30Jun22.xlsx,xlsx,ok,,,Industry Overview 30 June 2022
2022-06,mir,https://www.theaic.co.uk/sites/default/files/2022-07/CNV2206.csv,csv,,,,MIR June 2022
2022-06,mir,https://www.theaic.co.uk/sites/default/files/2022-07/ERR2206.csv,csv,ok,,,MIR June 2022
2022-06,mir,https://www.theaic.co.uk/sites/default/files/2022-07/GEO2206.csv,csv,,,,MIR June 2022
2022-06,mir,https://www.theaic.co.uk/sites/default/files/2022-07/MIR2206.csv,csv,ok,,,MIR June 2022
2022-06,mir,https://www.theaic.co.uk/sites/default/files/2022-07/PC2206.csv,csv,,,,MIR June 2022
2022-06,mir,https://www.theaic.co.uk/sites/default/files/2022-07/PostMIRErrataAdditional2206.csv,csv,ok,,,MIR June 2022
2022-06,mir,https://www.theaic.co.uk/sites/default/files/2022-07/WAR2206.csv,csv,,,,MIR June 2022
2022-06,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endJune2022.pdf,pdf,,,,Monthly statistics - June 2022
2022-07,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-08/AICIndustryOverview31Jul22.xlsx,xlsx,ok,,,Industry Overview 31 July 2022
2022-07,mir,https://www.theaic.co.uk/sites/default/files/2022-08/CNV2207.csv,csv,,,,MIR July 2022
2022-07,mir,https://www.theaic.co.uk/sites/default/files/2022-08/ERR2207.csv,csv,ok,,,MIR July 2022
2022-07,mir,https://www.theaic.co.uk/sites/default/files/2022-08/GEO2207.csv,csv,,,,MIR July 2022
2022-07,mir,https://www.theaic.co.uk/sites/default/files/2022-08/MIR2207.csv,csv,ok,,,MIR July 2022
2022-07,mir,https://www.theaic.co.uk/sites/default/files/2022-08/PC2207.csv,csv,,,,MIR July 2022
2022-07,mir,https://www.theaic.co.uk/sites/default/files/2022-08/PostMIRErrataAdditional2207.csv,csv,ok,,,MIR July 2022
2022-07,mir,https://www.theaic.co.uk/sites/default/files/2022-08/WAR2207.csv,csv,,,,MIR July 2022
2022-07,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endJuly2022.pdf,pdf,,,,Monthly statistics - July 2022
2022-08,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-10/AICIndustryOverview31Aug22.xlsx,xlsx,ok,,,Industry Overview 31 August 2022
2022-08,mir,https://www.theaic.co.uk/sites/default/files/2022-09/CNV2208.csv,csv,,,,MIR August 2022
2022-08,mir,https://www.theaic.co.uk/sites/default/files/2022-09/ERR2208.csv,csv,ok,,,MIR August 2022
2022-08,mir,https://www.theaic.co.uk/sites/default/files/2022-09/GEO2208.csv,csv,,,,MIR August 2022
2022-08,mir,https://www.theaic.co.uk/sites/default/files/2022-09/MIR2208.csv,csv,ok,,,MIR August 2022
2022-08,mir,https://www.theaic.co.uk/sites/default/files/2022-09/PC2208.csv,csv,,,,MIR August 2022
2022-08,mir,https://www.theaic.co.uk/sites/default/files/2022-09/PostMIRErrataAdditional2208.csv,csv,ok,,,MIR August 2022
2022-08,mir,https://www.theaic.co.uk/sites/default/files/2022-09/WAR2208.csv,csv,,,,MIR August 2022
2022-08,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endAugust2022.pdf,pdf,,,,Monthly statistics - August 2022
2022-09,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-10/AICIndustryOverview30Sep22.xlsx,xlsx,ok,,,Industry Overview 30 September 2022
2022-09,mir,https://www.theaic.co.uk/sites/default/files/2022-10/CNV2209.csv,csv,,,,MIR September 2022
2022-09,mir,https://www.theaic.co.uk/sites/default/files/2022-10/ERR2209.csv,csv,ok,,,MIR September 2022
2022-09,mir,https://www.theaic.co.uk/sites/default/files/2022-10/GEO2209.csv,csv,,,,MIR September 2022
2022-09,mir,https://www.theaic.co.uk/sites/default/files/2022-10/MIR2209.csv,csv,ok,,,MIR September 2022
2022-09,mir,https://www.theaic.co.uk/sites/default/files/2022-10/PC2209.csv,csv,,,,MIR September 2022
2022-09,mir,https://www.theaic.co.uk/sites/default/files/2022-10/PostMIRErrataAdditional2209.csv,csv,ok,,,MIR September 2022
2022-09,mir,https://www.theaic.co.uk/sites/default/files/2022-10/WAR2209.csv,csv,,,,MIR September 2022
2022-09,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endSeptember2022.pdf,pdf,,,,Monthly statistics - September 2022
2022-10,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-11/AICIndustryOverview31Oct22.xlsx,xlsx,ok,,,Industry Overview 31 October 2022
2022-10,mir,https://www.theaic.co.uk/sites/default/files/2022-11/CNV2210.csv,csv,,,,MIR October 2022
2022-10,mir,https://www.theaic.co.uk/sites/default/files/2022-11/ERR22210.csv,csv,ok,,,MIR October 2022
2022-10,mir,https://www.theaic.co.uk/sites/default/files/2022-11/GEO2210.csv,csv,,,,MIR October 2022
2022-10,mir,https://www.theaic.co.uk/sites/default/files/2022-11/MIR2210.csv,csv,ok,,,MIR October 2022
2022-10,mir,https://www.theaic.co.uk/sites/default/files/2022-11/PC2210.csv,csv,,,,MIR October 2022
2022-10,mir,https://www.theaic.co.uk/sites/default/files/2022-11/PostMIRErrataAdditional2210.csv,csv,ok,,,MIR October 2022
2022-10,mir,https://www.theaic.co.uk/sites/default/files/2022-11/WAR2210.csv,csv,,,,MIR October 2022
2022-10,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endOctober2022.pdf,pdf,,,,Monthly statistics - October 2022
2022-11,keyfacts,https://www.theaic.co.uk/sites/default/files/2022-12/AICIndustryOverview30Nov22.xlsx,xlsx,ok,,,Industry Overview 30 November 2022
2022-11,mir,https://www.theaic.co.uk/sites/default/files/2022-12/CNV2211.csv,csv,,,,MIR November 2022
2022-11,mir,https://www.theaic.co.uk/sites/default/files/2022-12/ERR22211.csv,csv,ok,,,MIR November 2022
2022-11,mir,https://www.theaic.co.uk/sites/default/files/2022-12/GEO2211.csv,csv,,,,MIR November 2022
2022-11,mir,https://www.theaic.co.uk/sites/default/files/2022-12/MIR2211.csv,csv,ok,,,MIR November 2022
2022-11,mir,https://www.theaic.co.uk/sites/default/files/2022-12/PC2211.csv,csv,,,,MIR November 2022
2022-11,mir,https://www.theaic.co.uk/sites/default/files/2022-12/PostMIRErrataAdditional2211.csv,csv,ok,,,MIR November 2022
2022-11,mir,https://www.theaic.co.uk/sites/default/files/2022-12/WAR2211.csv,csv,,,,MIR November 2022
2022-11,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endNovember2022.pdf,pdf,,,,Monthly statistics - November 2022
2022-12,corporate_activity,https://www.theaic.co.uk/sites/default/files/2023-01/AICCorporateActivity2022.xlsx,xlsx,ok,,,Corporate Activity 2022
2022-12,keyfacts,https://www.theaic.co.uk/sites/default/files/2023-04/AICIndustryOverview31Dec22.xlsx,xlsx,ok,,,Industry Overview 31 December 2022
2022-12,mir,https://www.theaic.co.uk/sites/default/files/2023-01/CNV2212.csv,csv,,,,MIR 31 December 2022
2022-12,mir,https://www.theaic.co.uk/sites/default/files/2023-01/ERR2212.csv,csv,ok,,,MIR 31 December 2022
2022-12,mir,https://www.theaic.co.uk/sites/default/files/2023-01/GEO2212.csv,csv,,,,MIR 31 December 2022
2022-12,mir,https://www.theaic.co.uk/sites/default/files/2023-04/MIR%20portfolio%20exposure%202212.xlsx,xlsx,ok,,,MIR 31 December 2022
2022-12,mir,https://www.theaic.co.uk/sites/default/files/2023-01/MIR2212.csv,csv,ok,,,MIR 31 December 2022
2022-12,mir,https://www.theaic.co.uk/sites/default/files/2023-01/PC2212.csv,csv,,,,MIR 31 December 2022
2022-12,mir,https://www.theaic.co.uk/sites/default/files/2023-01/PostMIRErrataAdditional2212.csv,csv,ok,,,MIR 31 December 2022
2022-12,mir,https://www.theaic.co.uk/sites/default/files/2023-01/WAR2212.csv,csv,,,,MIR 31 December 2022
2022-12,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endDecember2022_1.pdf,pdf,,,,Monthly statistics - December 2022
2023-01,keyfacts,https://www.theaic.co.uk/sites/default/files/2023-02/AICIndustryOverview31Jan23.xlsx,xlsx,ok,,,Industry Overview 31 January 2023
2023-01,mir,https://www.theaic.co.uk/sites/default/files/2026-06/CNV2301.csv,csv,,,,MIR January 2023
2023-01,mir,https://www.theaic.co.uk/sites/default/files/2026-06/GEO2301.csv,csv,,,,MIR January 2023
2023-01,mir,https://www.theaic.co.uk/sites/default/files/2026-06/MIR%20Portfolio%20exposure%20endJan23.xlsx,xlsx,ok,,,MIR January 2023
2023-01,mir,https://www.theaic.co.uk/sites/default/files/2026-06/MIR2301.csv,csv,ok,,,MIR January 2023
2023-01,mir,https://www.theaic.co.uk/sites/default/files/2026-06/PC2301.csv,csv,,,,MIR January 2023
2023-01,mir,https://www.theaic.co.uk/sites/default/files/2026-06/PostMIRErrataAdditional2301.csv,csv,ok,,,MIR January 2023
2023-01,mir,https://www.theaic.co.uk/sites/default/files/2026-06/WAR2301.csv,csv,,,,MIR January 2023
2023-01,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endJanuary2023.pdf,pdf,,,,Monthly statistics - January 2023
2023-02,keyfacts,https://www.theaic.co.uk/sites/default/files/2023-03/AICIndustryOverview28Feb23.xlsx,xlsx,ok,,,Industry Overview 28 February 2023
2023-02,mir,https://www.theaic.co.uk/sites/default/files/2023-03/CNV2302.csv,csv,,,,MIR February 2023
2023-02,mir,https://www.theaic.co.uk/sites/default/files/2023-03/ERR2302.csv,csv,ok,,,MIR February 2023
2023-02,mir,https://www.theaic.co.uk/sites/default/files/2023-03/GEO2302.csv,csv,,,,MIR February 2023
2023-02,mir,https://www.theaic.co.uk/sites/default/files/2023-04/MIR%20Portfolio%20exposure%20endFeb23.xlsx,xlsx,ok,,,MIR February 2023
2023-02,mir,https://www.theaic.co.uk/sites/default/files/2023-03/MIR2302.csv,csv,ok,,,MIR February 2023
2023-02,mir,https://www.theaic.co.uk/sites/default/files/2023-03/PC2302.csv,csv,,,,MIR February 2023
2023-02,mir,https://www.theaic.co.uk/sites/default/files/2023-03/PostMIRErrataAdditional2302.csv,csv,ok,,,MIR February 2023
2023-02,mir,https://www.theaic.co.uk/sites/default/files/2023-03/WAR2302.csv,csv,,,,MIR February 2023
2023-02,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endFebruary2023.pdf,pdf,,,,Monthly statistics - February 2023
2023-03,keyfacts,https://www.theaic.co.uk/sites/default/files/2023-04/AICIndustryOverview31Mar23.xlsx,xlsx,ok,,,Industry Overview 31 March 2023
2023-03,mir,https://www.theaic.co.uk/sites/default/files/2023-04/CNV2303.csv,csv,,,,MIR March 2023
2023-03,mir,https://www.theaic.co.uk/sites/default/files/2023-04/ERR2303.csv,csv,ok,,,MIR March 2023
2023-03,mir,https://www.theaic.co.uk/sites/default/files/2023-04/GEO2303.csv,csv,,,,MIR March 2023
2023-03,mir,https://www.theaic.co.uk/sites/default/files/2023-04/MIR%20Portfolio%20exposure%20endMar23.xlsx,xlsx,ok,,,MIR March 2023
2023-03,mir,https://www.theaic.co.uk/sites/default/files/2023-04/MIR2303.csv,csv,ok,,,MIR March 2023
2023-03,mir,https://www.theaic.co.uk/sites/default/files/2023-05/PC2303.csv,csv,,,,MIR March 2023
2023-03,mir,https://www.theaic.co.uk/sites/default/files/2023-04/PostMIRErrataAdditional2303.csv,csv,ok,,,MIR March 2023
2023-03,mir,https://www.theaic.co.uk/sites/default/files/2023-04/WAR2303.csv,csv,,,,MIR March 2023
2023-03,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endMarch2023.pdf,pdf,,,,Monthly statistics - March 2023
2023-04,keyfacts,https://www.theaic.co.uk/sites/default/files/2023-06/AICIndustryOverview30Apr23.xlsx,xlsx,ok,,,Industry Overview 30 April 2023
2023-04,mir,https://www.theaic.co.uk/sites/default/files/2023-05/CNV2304.csv,csv,,,,MIR April 2023
2023-04,mir,https://www.theaic.co.uk/sites/default/files/2023-05/ERRATA2304.csv,csv,ok,,,MIR April 2023
2023-04,mir,https://www.theaic.co.uk/sites/default/files/2023-05/GEO2304.csv,csv,,,,MIR April 2023
2023-04,mir,https://www.theaic.co.uk/sites/default/files/2023-05/MIR%20Portfolio%20exposure%20endApr23.xlsx,xlsx,ok,,,MIR April 2023
2023-04,mir,https://www.theaic.co.uk/sites/default/files/2023-05/MIR2304.csv,csv,ok,,,MIR April 2023
2023-04,mir,https://www.theaic.co.uk/sites/default/files/2023-05/PC2304.csv,csv,,,,MIR April 2023
2023-04,mir,https://www.theaic.co.uk/sites/default/files/2023-05/PostMIRErrataAdditional2304.csv,csv,ok,,,MIR April 2023
2023-04,mir,https://www.theaic.co.uk/sites/default/files/2023-05/WAR2304.csv,csv,,,,MIR April 2023
2023-04,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endApril2023.pdf,pdf,,,,Monthly statistics - April 2023
2023-05,keyfacts,https://www.theaic.co.uk/sites/default/files/2023-06/AICIndustryOverview31May23.xlsx,xlsx,ok,,,Industry Overview 31 May 2023
2023-05,mir,https://www.theaic.co.uk/sites/default/files/2023-06/CNV2305.csv,csv,,,,MIR May 2023
2023-05,mir,https://www.theaic.co.uk/sites/default/files/2023-06/ERR2305.csv,csv,ok,,,MIR May 2023
2023-05,mir,https://www.theaic.co.uk/sites/default/files/2023-06/GEO2305.csv,csv,,,,MIR May 2023
2023-05,mir,https://www.theaic.co.uk/sites/default/files/2023-06/MIR%20Portfolio%20exposure%20endMay23.xlsx,xlsx,ok,,,MIR May 2023
2023-05,mir,https://www.theaic.co.uk/sites/default/files/2023-06/MIR2305.csv,csv,ok,,,MIR May 2023
2023-05,mir,https://www.theaic.co.uk/sites/default/files/2023-06/PC2305.csv,csv,,,,MIR May 2023
2023-05,mir,https://www.theaic.co.uk/sites/default/files/2023-06/PostMIRErrataAdditional2305.csv,csv,ok,,,MIR May 2023
2023-05,mir,https://www.theaic.co.uk/sites/default/files/2023-06/WAR2305.csv,csv,,,,MIR May 2023
2023-05,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endMay2023.pdf,pdf,,,,Monthly statistics - May 2023
2023-06,keyfacts,https://www.theaic.co.uk/sites/default/files/2023-07/AICIndustryOverview30Jun23.xlsx,xlsx,ok,,,Industry Overview 30 June 2023
2023-06,mir,https://www.theaic.co.uk/sites/default/files/2023-07/CNV2306.csv,csv,,,,MIR June 2023
2023-06,mir,https://www.theaic.co.uk/sites/default/files/2023-07/ERR2306.csv,csv,ok,,,MIR June 2023
2023-06,mir,https://www.theaic.co.uk/sites/default/files/2023-07/GEO2306.csv,csv,,,,MIR June 2023
2023-06,mir,https://www.theaic.co.uk/sites/default/files/2023-07/MIR%20Portfolio%20exposure%20endJun23.xlsx,xlsx,ok,,,MIR June 2023
2023-06,mir,https://www.theaic.co.uk/sites/default/files/2023-07/MIR2306.csv,csv,ok,,,MIR June 2023
2023-06,mir,https://www.theaic.co.uk/sites/default/files/2023-07/PC2306.csv,csv,,,,MIR June 2023
2023-06,mir,https://www.theaic.co.uk/sites/default/files/2023-07/PostMIRErrataAdditional2306.csv,csv,ok,,,MIR June 2023
2023-06,mir,https://www.theaic.co.uk/sites/default/files/2023-07/WAR2306.csv,csv,,,,MIR June 2023
2023-06,monthly_statistics,https://www.theaic.co.uk/sites/default/files/2024-11/AICAdvancedCompare-endJune2023.pdf,pdf,,,,Monthly statistics - June 2023
